airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
UA,ORD,MIA,41.9786,-87.9048,US,25.7933,-80.2906,US,#ff0000,ORD_MIA
UA,IAD,SHD,38.9445,-77.4558,US,38.2638,-78.8964,US,#fd68b3,IAD_SHD
UA,ORD,SBN,41.9786,-87.9048,US,41.7086,-86.3172,US,#ff0000,ORD_SBN
UA,DEN,EUG,39.8617,-104.6732,US,44.1245,-123.212,US,#ffff00,DEN_EUG
UA,ORD,PDX,41.9786,-87.9048,US,45.5887,-122.5975,US,#ff0000,ORD_PDX
UA,DEN,MIA,39.8617,-104.6732,US,25.7933,-80.2906,US,#ffff00,DEN_MIA
UA,IAH,SFO,29.9844,-95.3414,US,37.6189,-122.3749,US,white,IAH_SFO
UA,HNL,IAD,21.3187,-157.9224,US,38.9445,-77.4558,US,#fd68b3,HNL_IAD
UA,SFO,MCI,37.6189,-122.3749,US,39.2976,-94.7139,US,#426ae1,SFO_MCI
UA,ORD,MCO,41.9786,-87.9048,US,28.4294,-81.309,US,#ff0000,ORD_MCO
UA,EWR,BZN,40.6925,-74.1687,US,45.7775,-111.153,US,#6cff7d,EWR_BZN
UA,IAH,VPS,29.9844,-95.3414,US,30.4833,-86.5253,US,#ffa500,IAH_VPS
UA,IAH,FLL,29.9844,-95.3414,US,26.0727,-80.1527,US,#ffa500,IAH_FLL
UA,EWR,EYW,40.6925,-74.1687,US,24.5562,-81.7595,US,#6cff7d,EWR_EYW
UA,EWR,DCA,40.6925,-74.1687,US,38.8521,-77.0377,US,#6cff7d,EWR_DCA
UA,ORD,COU,41.9786,-87.9048,US,38.8183,-92.22,US,#ff0000,ORD_COU
UA,DEN,MTJ,39.8617,-104.6732,US,38.5098,-107.8942,US,#ffff00,DEN_MTJ
UA,DEN,EGE,39.8617,-104.6732,US,39.6425,-106.9176,US,#ffff00,DEN_EGE
UA,IAD,STL,38.9445,-77.4558,US,38.7487,-90.37,US,#fd68b3,IAD_STL
UA,CLE,LAX,41.4117,-81.8498,US,33.9425,-118.4081,US,#00ffff,CLE_LAX
UA,IAH,TYS,29.9844,-95.3414,US,35.8109,-83.994,US,#ffa500,IAH_TYS
UA,LAX,COS,33.9425,-118.4081,US,38.8058,-104.7002,US,#00ffff,LAX_COS
UA,DEN,BIL,39.8617,-104.6732,US,45.8077,-108.5429,US,#ffff00,DEN_BIL
UA,IAD,MDT,38.9445,-77.4558,US,40.1935,-76.7633,US,#fd68b3,IAD_MDT
UA,LAX,ITO,33.9425,-118.4081,US,19.7203,-155.0485,US,#00ffff,LAX_ITO
UA,IAD,RDU,38.9445,-77.4558,US,35.8777,-78.7875,US,#fd68b3,IAD_RDU
UA,ORD,BIS,41.9786,-87.9048,US,46.774,-100.7467,US,#ff0000,ORD_BIS
UA,DEN,DIK,39.8617,-104.6732,US,46.7967,-102.8017,US,#ffff00,DEN_DIK
UA,IAH,LAS,29.9844,-95.3414,US,36.0804,-115.1523,US,#ffa500,IAH_LAS
UA,DEN,PSC,39.8617,-104.6732,US,46.2646,-119.119,US,#ffff00,DEN_PSC
UA,HNL,EWR,21.3187,-157.9224,US,40.6925,-74.1687,US,#6cff7d,HNL_EWR
UA,EWR,BGR,40.6925,-74.1687,US,44.8074,-68.8281,US,#6cff7d,EWR_BGR
UA,CLE,DCA,41.4117,-81.8498,US,38.8521,-77.0377,US,gray,CLE_DCA
UA,IAD,MCI,38.9445,-77.4558,US,39.2976,-94.7139,US,#fd68b3,IAD_MCI
UA,ORD,ATY,41.9786,-87.9048,US,44.914,-97.1547,US,#ff0000,ORD_ATY
UA,LAX,RDD,33.9425,-118.4081,US,40.509,-122.2934,US,#00ffff,LAX_RDD
UA,EWR,ROC,40.6925,-74.1687,US,43.1189,-77.6724,US,#6cff7d,EWR_ROC
UA,IAD,MSP,38.9445,-77.4558,US,44.882,-93.2218,US,#fd68b3,IAD_MSP
UA,ORD,STL,41.9786,-87.9048,US,38.7487,-90.37,US,#ff0000,ORD_STL
UA,ORD,AUS,41.9786,-87.9048,US,30.195,-97.67,US,#ff0000,ORD_AUS
UA,LAX,SMF,33.9425,-118.4081,US,38.6954,-121.5908,US,#00ffff,LAX_SMF
UA,IAH,LEX,29.9844,-95.3414,US,38.0365,-84.6059,US,#ffa500,IAH_LEX
UA,ORD,HSV,41.9786,-87.9048,US,34.6372,-86.7751,US,#ff0000,ORD_HSV
UA,IAD,IND,38.9445,-77.4558,US,39.7173,-86.2944,US,#fd68b3,IAD_IND
UA,DEN,GJT,39.8617,-104.6732,US,39.1224,-108.5267,US,#ffff00,DEN_GJT
UA,DEN,MLI,39.8617,-104.6732,US,41.4485,-90.5075,US,#ffff00,DEN_MLI
UA,IAD,PVD,38.9445,-77.4558,US,41.724,-71.4282,US,#fd68b3,IAD_PVD
UA,IAH,ORF,29.9844,-95.3414,US,36.8946,-76.2012,US,#ffa500,IAH_ORF
UA,ORD,ABQ,41.9786,-87.9048,US,35.0402,-106.6092,US,#ff0000,ORD_ABQ
UA,IAH,GSP,29.9844,-95.3414,US,34.8956,-82.2188,US,#ffa500,IAH_GSP
UA,EWR,CLT,40.6925,-74.1687,US,35.214,-80.9431,US,#6cff7d,EWR_CLT
UA,IAD,PDX,38.9445,-77.4558,US,45.5887,-122.5975,US,#fd68b3,IAD_PDX
UA,DEN,GUC,39.8617,-104.6732,US,38.5339,-106.933,US,#ffff00,DEN_GUC
UA,SFO,DCA,37.6189,-122.3749,US,38.8521,-77.0377,US,#426ae1,SFO_DCA
UA,EWR,DTW,40.6925,-74.1687,US,42.2124,-83.3534,US,#6cff7d,EWR_DTW
UA,SFO,EUG,37.6189,-122.3749,US,44.1245,-123.212,US,#426ae1,SFO_EUG
UA,ORD,PHL,41.9786,-87.9048,US,39.8719,-75.2411,US,#ff0000,ORD_PHL
UA,DEN,SJC,39.8617,-104.6732,US,37.3627,-121.9291,US,#ffff00,DEN_SJC
UA,IAH,CLL,29.9844,-95.3414,US,30.5885,-96.3637,US,#ffa500,IAH_CLL
UA,IAD,TPA,38.9445,-77.4558,US,27.9755,-82.5332,US,#fd68b3,IAD_TPA
UA,ORD,LEX,41.9786,-87.9048,US,38.0365,-84.6059,US,#ff0000,ORD_LEX
UA,ORD,BNA,41.9786,-87.9048,US,36.1245,-86.6782,US,#ff0000,ORD_BNA
UA,ORD,EVV,41.9786,-87.9048,US,38.037,-87.5324,US,#ff0000,ORD_EVV
UA,DEN,HDN,39.8617,-104.6732,US,40.5203,-107.3047,US,#ffff00,DEN_HDN
UA,SFO,AUS,37.6189,-122.3749,US,30.195,-97.67,US,#426ae1,SFO_AUS
UA,IAH,ICT,29.9844,-95.3414,US,37.6499,-97.4331,US,#ffa500,IAH_ICT
UA,DEN,LNK,39.8617,-104.6732,US,40.851,-96.7592,US,#ffff00,DEN_LNK
UA,IAH,GRR,29.9844,-95.3414,US,42.8808,-85.5228,US,#ffa500,IAH_GRR
UA,DEN,KOA,39.8617,-104.6732,US,19.7389,-156.0457,US,#ffff00,DEN_KOA
UA,IAH,CVG,29.9844,-95.3414,US,39.0488,-84.6678,US,#ffa500,IAH_CVG
UA,IAH,BOS,29.9844,-95.3414,US,42.3643,-71.0052,US,#ffa500,IAH_BOS
UA,EWR,AUS,40.6925,-74.1687,US,30.195,-97.67,US,#6cff7d,EWR_AUS
UA,DEN,HOB,39.8617,-104.6732,US,32.6875,-103.2169,US,#ffff00,DEN_HOB
UA,ORD,CID,41.9786,-87.9048,US,41.8847,-91.7108,US,#ff0000,ORD_CID
UA,LAX,OGG,33.9425,-118.4081,US,20.8987,-156.4305,US,#00ffff,LAX_OGG
UA,DEN,DFW,39.8617,-104.6732,US,32.8968,-97.038,US,#ffff00,DEN_DFW
UA,DEN,XNA,39.8617,-104.6732,US,36.2819,-94.3068,US,#ffff00,DEN_XNA
UA,DEN,PHL,39.8617,-104.6732,US,39.8719,-75.2411,US,#ffff00,DEN_PHL
UA,IAH,IND,29.9844,-95.3414,US,39.7173,-86.2944,US,#ffa500,IAH_IND
UA,EWR,IAH,40.6925,-74.1687,US,29.9844,-95.3414,US,white,EWR_IAH
UA,DEN,AMA,39.8617,-104.6732,US,35.2194,-101.7059,US,#ffff00,DEN_AMA
UA,SFO,OGG,37.6189,-122.3749,US,20.8987,-156.4305,US,#426ae1,SFO_OGG
UA,IAH,MAF,29.9844,-95.3414,US,31.9425,-102.202,US,#ffa500,IAH_MAF
UA,SFO,BOS,37.6189,-122.3749,US,42.3643,-71.0052,US,#426ae1,SFO_BOS
UA,DEN,JAC,39.8617,-104.6732,US,43.6073,-110.7378,US,#ffff00,DEN_JAC
UA,EWR,DFW,40.6925,-74.1687,US,32.8968,-97.038,US,#6cff7d,EWR_DFW
UA,DEN,BWI,39.8617,-104.6732,US,39.1754,-76.6683,US,#ffff00,DEN_BWI
UA,DEN,ATL,39.8617,-104.6732,US,33.6367,-84.4281,US,#ffff00,DEN_ATL
UA,DEN,MSN,39.8617,-104.6732,US,43.1399,-89.3375,US,#ffff00,DEN_MSN
UA,EWR,BUF,40.6925,-74.1687,US,42.9405,-78.7322,US,#6cff7d,EWR_BUF
UA,ORD,GSP,41.9786,-87.9048,US,34.8956,-82.2188,US,#ff0000,ORD_GSP
UA,ORD,MCI,41.9786,-87.9048,US,39.2976,-94.7139,US,#ff0000,ORD_MCI
UA,DEN,PSP,39.8617,-104.6732,US,33.8296,-116.5067,US,#ffff00,DEN_PSP
UA,IAH,SMF,29.9844,-95.3414,US,38.6954,-121.5908,US,#ffa500,IAH_SMF
UA,DEN,SGU,39.8617,-104.6732,US,37.0906,-113.5931,US,#ffff00,DEN_SGU
UA,IAH,TPA,29.9844,-95.3414,US,27.9755,-82.5332,US,#ffa500,IAH_TPA
UA,SFO,SAT,37.6189,-122.3749,US,29.5337,-98.4698,US,#426ae1,SFO_SAT
UA,ORD,ORF,41.9786,-87.9048,US,36.8946,-76.2012,US,#ff0000,ORD_ORF
UA,LAX,SGU,33.9425,-118.4081,US,37.0906,-113.5931,US,#00ffff,LAX_SGU
UA,ORD,ATL,41.9786,-87.9048,US,33.6367,-84.4281,US,#ff0000,ORD_ATL
UA,IAH,MCO,29.9844,-95.3414,US,28.4294,-81.309,US,#ffa500,IAH_MCO
UA,SFO,PHL,37.6189,-122.3749,US,39.8719,-75.2411,US,#426ae1,SFO_PHL
UA,LAX,AUS,33.9425,-118.4081,US,30.195,-97.67,US,#00ffff,LAX_AUS
UA,EWR,PWM,40.6925,-74.1687,US,43.6462,-70.3093,US,#6cff7d,EWR_PWM
UA,SFO,PDX,37.6189,-122.3749,US,45.5887,-122.5975,US,#426ae1,SFO_PDX
UA,DEN,MCI,39.8617,-104.6732,US,39.2976,-94.7139,US,#ffff00,DEN_MCI
UA,DEN,TUL,39.8617,-104.6732,US,36.1984,-95.8881,US,#ffff00,DEN_TUL
UA,ORD,CAE,41.9786,-87.9048,US,33.9387,-81.1195,US,#ff0000,ORD_CAE
UA,LAX,PSP,33.9425,-118.4081,US,33.8296,-116.5067,US,#00ffff,LAX_PSP
UA,IAD,GSO,38.9445,-77.4558,US,36.0977,-79.9373,US,#fd68b3,IAD_GSO
UA,DEN,PUB,39.8617,-104.6732,US,38.29,-104.4967,US,#ffff00,DEN_PUB
UA,ORD,IND,41.9786,-87.9048,US,39.7173,-86.2944,US,#ff0000,ORD_IND
UA,IAD,HSV,38.9445,-77.4558,US,34.6372,-86.7751,US,#fd68b3,IAD_HSV
UA,DEN,FSD,39.8617,-104.6732,US,43.582,-96.7419,US,#ffff00,DEN_FSD
UA,ORD,SMF,41.9786,-87.9048,US,38.6954,-121.5908,US,#ff0000,ORD_SMF
UA,DEN,LBB,39.8617,-104.6732,US,33.6633,-101.8233,US,#ffff00,DEN_LBB
UA,LAX,PRC,33.9425,-118.4081,US,34.6545,-112.4196,US,#00ffff,LAX_PRC
UA,DEN,DCA,39.8617,-104.6732,US,38.8521,-77.0377,US,#ffff00,DEN_DCA
UA,DEN,HSV,39.8617,-104.6732,US,34.6372,-86.7751,US,#ffff00,DEN_HSV
UA,LAX,SEA,33.9425,-118.4081,US,47.449,-122.3093,US,#00ffff,LAX_SEA
UA,EWR,CHS,40.6925,-74.1687,US,32.8986,-80.0405,US,#6cff7d,EWR_CHS
UA,DEN,RDM,39.8617,-104.6732,US,44.2541,-121.15,US,#ffff00,DEN_RDM
UA,SFO,OKC,37.6189,-122.3749,US,35.3931,-97.6007,US,#426ae1,SFO_OKC
UA,IAH,GPT,29.9844,-95.3414,US,30.4073,-89.0701,US,#ffa500,IAH_GPT
UA,DEN,FLL,39.8617,-104.6732,US,26.0727,-80.1527,US,#ffff00,DEN_FLL
UA,ORD,LAS,41.9786,-87.9048,US,36.0804,-115.1523,US,#ff0000,ORD_LAS
UA,ORD,MLI,41.9786,-87.9048,US,41.4485,-90.5075,US,#ff0000,ORD_MLI
UA,CLE,EWR,41.4117,-81.8498,US,40.6925,-74.1687,US,#6cff7d,CLE_EWR
UA,IAH,DAY,29.9844,-95.3414,US,39.9024,-84.2194,US,#ffa500,IAH_DAY
UA,DEN,SAN,39.8617,-104.6732,US,32.7336,-117.1897,US,#ffff00,DEN_SAN
UA,SFO,PIT,37.6189,-122.3749,US,40.4915,-80.2329,US,#426ae1,SFO_PIT
UA,ORD,DLH,41.9786,-87.9048,US,46.8421,-92.1936,US,#ff0000,ORD_DLH
UA,DEN,TYS,39.8617,-104.6732,US,35.8109,-83.994,US,#ffff00,DEN_TYS
UA,IAH,OMA,29.9844,-95.3414,US,41.3032,-95.8941,US,#ffa500,IAH_OMA
UA,IAD,BOS,38.9445,-77.4558,US,42.3643,-71.0052,US,#fd68b3,IAD_BOS
UA,EWR,IND,40.6925,-74.1687,US,39.7173,-86.2944,US,#6cff7d,EWR_IND
UA,ORD,FLL,41.9786,-87.9048,US,26.0727,-80.1527,US,#ff0000,ORD_FLL
UA,DEN,RST,39.8617,-104.6732,US,43.9083,-92.5,US,#ffff00,DEN_RST
UA,DEN,CNY,39.8617,-104.6732,US,38.755,-109.7548,US,#ffff00,DEN_CNY
UA,IAD,BTV,38.9445,-77.4558,US,44.4718,-73.1532,US,#fd68b3,IAD_BTV
UA,IAD,CVG,38.9445,-77.4558,US,39.0488,-84.6678,US,#fd68b3,IAD_CVG
UA,ORD,TUS,41.9786,-87.9048,US,32.1161,-110.941,US,#ff0000,ORD_TUS
UA,SFO,FLL,37.6189,-122.3749,US,26.0727,-80.1527,US,#426ae1,SFO_FLL
UA,ORD,OMA,41.9786,-87.9048,US,41.3032,-95.8941,US,#ff0000,ORD_OMA
UA,ORD,LAN,41.9786,-87.9048,US,42.7783,-84.5867,US,#ff0000,ORD_LAN
UA,DEN,MOT,39.8617,-104.6732,US,48.2594,-101.2803,US,#ffff00,DEN_MOT
UA,DEN,BFL,39.8617,-104.6732,US,35.4333,-119.0567,US,#ffff00,DEN_BFL
UA,IAH,CRP,29.9844,-95.3414,US,27.7704,-97.5012,US,#ffa500,IAH_CRP
UA,IAD,LGA,38.9445,-77.4558,US,40.7773,-73.8727,US,#fd68b3,IAD_LGA
UA,ORD,DTW,41.9786,-87.9048,US,42.2124,-83.3534,US,#ff0000,ORD_DTW
UA,ORD,CKB,41.9786,-87.9048,US,39.2966,-80.2281,US,#ff0000,ORD_CKB
UA,IAH,AMA,29.9844,-95.3414,US,35.2194,-101.7059,US,#ffa500,IAH_AMA
UA,DEN,COU,39.8617,-104.6732,US,38.8183,-92.22,US,#ffff00,DEN_COU
UA,ORD,BWI,41.9786,-87.9048,US,39.1754,-76.6683,US,#ff0000,ORD_BWI
UA,IAH,RSW,29.9844,-95.3414,US,26.5362,-81.7552,US,#ffa500,IAH_RSW
UA,ORD,SJC,41.9786,-87.9048,US,37.3627,-121.9291,US,#ff0000,ORD_SJC
UA,IAD,DAY,38.9445,-77.4558,US,39.9024,-84.2194,US,#fd68b3,IAD_DAY
UA,IAH,LGA,29.9844,-95.3414,US,40.7773,-73.8727,US,#ffa500,IAH_LGA
UA,DEN,RAP,39.8617,-104.6732,US,44.0453,-103.0575,US,#ffff00,DEN_RAP
UA,EWR,RIC,40.6925,-74.1687,US,37.5052,-77.3197,US,#6cff7d,EWR_RIC
UA,IAD,CKB,38.9445,-77.4558,US,39.2966,-80.2281,US,#fd68b3,IAD_CKB
UA,DEN,RKS,39.8617,-104.6732,US,41.5942,-109.0652,US,#ffff00,DEN_RKS
UA,IAD,SFO,38.9445,-77.4558,US,37.6189,-122.3749,US,white,IAD_SFO
UA,DEN,BOI,39.8617,-104.6732,US,43.5644,-116.2228,US,#ffff00,DEN_BOI
UA,EWR,GRR,40.6925,-74.1687,US,42.8808,-85.5228,US,#6cff7d,EWR_GRR
UA,EWR,ORF,40.6925,-74.1687,US,36.8946,-76.2012,US,#6cff7d,EWR_ORF
UA,DEN,LGA,39.8617,-104.6732,US,40.7773,-73.8727,US,#ffff00,DEN_LGA
UA,ORD,RSW,41.9786,-87.9048,US,26.5362,-81.7552,US,#ff0000,ORD_RSW
UA,DEN,BHM,39.8617,-104.6732,US,33.5629,-86.7535,US,#ffff00,DEN_BHM
UA,SFO,MSY,37.6189,-122.3749,US,29.9934,-90.258,US,#426ae1,SFO_MSY
UA,ORD,SGF,41.9786,-87.9048,US,37.2443,-93.3886,US,#ff0000,ORD_SGF
UA,IAD,RIC,38.9445,-77.4558,US,37.5052,-77.3197,US,#fd68b3,IAD_RIC
UA,DEN,OMA,39.8617,-104.6732,US,41.3032,-95.8941,US,#ffff00,DEN_OMA
UA,IAH,MOT,29.9844,-95.3414,US,48.2594,-101.2803,US,#ffa500,IAH_MOT
UA,IAH,SLC,29.9844,-95.3414,US,40.7884,-111.9778,US,#ffa500,IAH_SLC
UA,LAX,SFO,33.9425,-118.4081,US,37.6189,-122.3749,US,white,LAX_SFO
UA,EWR,JAX,40.6925,-74.1687,US,30.4941,-81.6879,US,#6cff7d,EWR_JAX
UA,DEN,IAH,39.8617,-104.6732,US,29.9844,-95.3414,US,white,DEN_IAH
UA,ORD,CAK,41.9786,-87.9048,US,40.916,-81.4421,US,#ff0000,ORD_CAK
UA,DEN,SEA,39.8617,-104.6732,US,47.449,-122.3093,US,#ffff00,DEN_SEA
UA,DEN,MKE,39.8617,-104.6732,US,42.9472,-87.8966,US,#ffff00,DEN_MKE
UA,ORD,ICT,41.9786,-87.9048,US,37.6499,-97.4331,US,#ff0000,ORD_ICT
UA,DEN,ORD,39.8617,-104.6732,US,41.9786,-87.9048,US,white,DEN_ORD
UA,IAD,DFW,38.9445,-77.4558,US,32.8968,-97.038,US,#fd68b3,IAD_DFW
UA,IAD,GRR,38.9445,-77.4558,US,42.8808,-85.5228,US,#fd68b3,IAD_GRR
UA,IAH,MKE,29.9844,-95.3414,US,42.9472,-87.8966,US,#ffa500,IAH_MKE
UA,IAD,PBI,38.9445,-77.4558,US,26.6832,-80.0956,US,#fd68b3,IAD_PBI
UA,SFO,RDM,37.6189,-122.3749,US,44.2541,-121.15,US,#426ae1,SFO_RDM
UA,IAD,ITH,38.9445,-77.4558,US,42.4911,-76.4586,US,#fd68b3,IAD_ITH
UA,IAH,SAV,29.9844,-95.3414,US,32.1277,-81.2021,US,#ffa500,IAH_SAV
UA,IAH,BWI,29.9844,-95.3414,US,39.1754,-76.6683,US,#ffa500,IAH_BWI
UA,SFO,XNA,37.6189,-122.3749,US,36.2819,-94.3068,US,#426ae1,SFO_XNA
UA,IAH,BDL,29.9844,-95.3414,US,41.9389,-72.6832,US,#ffa500,IAH_BDL
UA,ORD,SNA,41.9786,-87.9048,US,33.6756,-117.8682,US,#ff0000,ORD_SNA
UA,DEN,MSY,39.8617,-104.6732,US,29.9934,-90.258,US,#ffff00,DEN_MSY
UA,DEN,MMH,39.8617,-104.6732,US,37.624,-118.8378,US,#ffff00,DEN_MMH
UA,SFO,DFW,37.6189,-122.3749,US,32.8968,-97.038,US,#426ae1,SFO_DFW
UA,IAD,MSY,38.9445,-77.4558,US,29.9934,-90.258,US,#fd68b3,IAD_MSY
UA,ORD,PIT,41.9786,-87.9048,US,40.4915,-80.2329,US,#ff0000,ORD_PIT
UA,ORD,CRW,41.9786,-87.9048,US,38.3732,-81.5932,US,#ff0000,ORD_CRW
UA,IAH,LBB,29.9844,-95.3414,US,33.6633,-101.8233,US,#ffa500,IAH_LBB
UA,IAH,PDX,29.9844,-95.3414,US,45.5887,-122.5975,US,#ffa500,IAH_PDX
UA,DEN,CMH,39.8617,-104.6732,US,39.998,-82.8919,US,#ffff00,DEN_CMH
UA,ORD,SAT,41.9786,-87.9048,US,29.5337,-98.4698,US,#ff0000,ORD_SAT
UA,IAH,CAK,29.9844,-95.3414,US,40.916,-81.4421,US,#ffa500,IAH_CAK
UA,DEN,MSO,39.8617,-104.6732,US,46.9163,-114.0906,US,#ffff00,DEN_MSO
UA,ORD,CMX,41.9786,-87.9048,US,47.1683,-88.4883,US,#ff0000,ORD_CMX
UA,SFO,SBP,37.6189,-122.3749,US,35.2368,-120.6418,US,#426ae1,SFO_SBP
UA,IAH,DCA,29.9844,-95.3414,US,38.8521,-77.0377,US,#ffa500,IAH_DCA
UA,IAD,LEX,38.9445,-77.4558,US,38.0365,-84.6059,US,#fd68b3,IAD_LEX
UA,IAH,SAT,29.9844,-95.3414,US,29.5337,-98.4698,US,#ffa500,IAH_SAT
UA,ORD,GEG,41.9786,-87.9048,US,47.6198,-117.5337,US,#ff0000,ORD_GEG
