airline,A,B,country_A,lon_A,lat_A,country_B,lon_B,lat_B,color,AB
UA,CLE,DCA,US,-81.8498001099,41.4117012024,US,-77.037697,38.8521,gray,CLE_DCA
UA,SFO,KOA,US,-122.375,37.61899948120117,US,-156.045603,19.738783,#426ae1,SFO_KOA
UA,ORD,MSN,US,-87.9048,41.9786,US,-89.3375015258789,43.13990020751953,#ff0000,ORD_MSN
UA,IAD,CLT,US,-77.45580292,38.94449997,US,-80.94309997558594,35.2140007019043,#fd68b3,IAD_CLT
UA,SFO,MCO,US,-122.375,37.61899948120117,US,-81.30899810791016,28.429399490356445,#426ae1,SFO_MCO
UA,SFO,ATL,US,-122.375,37.61899948120117,US,-84.428101,33.6367,#426ae1,SFO_ATL
UA,IAD,IAH,US,-77.45580292,38.94449997,US,-95.34140014648438,29.984399795532227,white,IAD_IAH
UA,IAH,CAK,US,-95.34140014648438,29.984399795532227,US,-81.44219970703125,40.916099548339844,#ffa500,IAH_CAK
UA,DEN,IDA,US,-104.672996521,39.861698150635,US,-112.070999,43.514599,#ffff00,DEN_IDA
UA,EWR,SEA,US,-74.168701171875,40.692501068115234,US,-122.308998,47.449001,#6cff7d,EWR_SEA
UA,LAX,EUG,US,-118.407997,33.942501,US,-123.21199798583984,44.12459945678711,#00ffff,LAX_EUG
UA,EWR,PHX,US,-74.168701171875,40.692501068115234,US,-112.01200103759766,33.43429946899414,#6cff7d,EWR_PHX
UA,HNL,EWR,US,-157.924228,21.32062,US,-74.168701171875,40.692501068115234,#6cff7d,HNL_EWR
UA,IAH,ONT,US,-95.34140014648438,29.984399795532227,US,-117.60099792480469,34.055999755859375,#ffa500,IAH_ONT
UA,DEN,LGA,US,-104.672996521,39.861698150635,US,-73.872597,40.777199,#ffff00,DEN_LGA
UA,ORD,JAX,US,-87.9048,41.9786,US,-81.68789672851562,30.49410057067871,#ff0000,ORD_JAX
UA,LAX,SGU,US,-118.407997,33.942501,US,-113.510306,37.036389,#00ffff,LAX_SGU
UA,DEN,BZN,US,-104.672996521,39.861698150635,US,-111.1529999,45.77750015,#ffff00,DEN_BZN
UA,IAH,OMA,US,-95.34140014648438,29.984399795532227,US,-95.894096,41.3032,#ffa500,IAH_OMA
UA,IAD,BDL,US,-77.45580292,38.94449997,US,-72.68319702149999,41.9388999939,#fd68b3,IAD_BDL
UA,IAH,SEA,US,-95.34140014648438,29.984399795532227,US,-122.308998,47.449001,#ffa500,IAH_SEA
UA,IAD,FLL,US,-77.45580292,38.94449997,US,-80.152702,26.072599,#fd68b3,IAD_FLL
UA,EWR,PVD,US,-74.168701171875,40.692501068115234,US,-71.420403,41.732601,#6cff7d,EWR_PVD
UA,IAH,SGF,US,-95.34140014648438,29.984399795532227,US,-93.38860321,37.24570084,#ffa500,IAH_SGF
UA,ORD,TVC,US,-87.9048,41.9786,US,-85.58219909667969,44.74140167236328,#ff0000,ORD_TVC
UA,DEN,MEM,US,-104.672996521,39.861698150635,US,-89.97669982910156,35.04240036010742,#ffff00,DEN_MEM
UA,DEN,BIS,US,-104.672996521,39.861698150635,US,-100.74600219726562,46.772701263427734,#ffff00,DEN_BIS
UA,EWR,SAN,US,-74.168701171875,40.692501068115234,US,-117.190002441,32.7336006165,#6cff7d,EWR_SAN
UA,SFO,MCI,US,-122.375,37.61899948120117,US,-94.713898,39.2976,#426ae1,SFO_MCI
UA,DEN,RAP,US,-104.672996521,39.861698150635,US,-103.05699920654297,44.0452995300293,#ffff00,DEN_RAP
UA,EWR,CLT,US,-74.168701171875,40.692501068115234,US,-80.94309997558594,35.2140007019043,#6cff7d,EWR_CLT
UA,SFO,OTH,US,-122.375,37.61899948120117,US,-124.24600219726562,43.41709899902344,#426ae1,SFO_OTH
UA,IAD,AVP,US,-77.45580292,38.94449997,US,-75.72339630130001,41.338500976599995,#fd68b3,IAD_AVP
UA,SFO,FLL,US,-122.375,37.61899948120117,US,-80.152702,26.072599,#426ae1,SFO_FLL
UA,EWR,SDF,US,-74.168701171875,40.692501068115234,US,-85.736,38.1744,#6cff7d,EWR_SDF
UA,ORD,SMF,US,-87.9048,41.9786,US,-121.59100341796875,38.69540023803711,#ff0000,ORD_SMF
UA,IAD,GSP,US,-77.45580292,38.94449997,US,-82.2189025879,34.8956985474,#fd68b3,IAD_GSP
UA,DEN,PIT,US,-104.672996521,39.861698150635,US,-80.23290253,40.49150085,#ffff00,DEN_PIT
UA,IAD,RSW,US,-77.45580292,38.94449997,US,-81.75520324707031,26.53619956970215,#fd68b3,IAD_RSW
UA,DEN,RDM,US,-104.672996521,39.861698150635,US,-121.1500015,44.2541008,#ffff00,DEN_RDM
UA,LAX,SAT,US,-118.407997,33.942501,US,-98.469803,29.533701,#00ffff,LAX_SAT
UA,ORD,ERI,US,-87.9048,41.9786,US,-80.1738667488,42.0831270134,#ff0000,ORD_ERI
UA,ORD,PHL,US,-87.9048,41.9786,US,-75.24109649658203,39.87189865112305,#ff0000,ORD_PHL
UA,DEN,GTF,US,-104.672996521,39.861698150635,US,-111.3710022,47.48199844,#ffff00,DEN_GTF
UA,ORD,SJC,US,-87.9048,41.9786,US,-121.929001,37.362598,#ff0000,ORD_SJC
UA,DEN,EUG,US,-104.672996521,39.861698150635,US,-123.21199798583984,44.12459945678711,#ffff00,DEN_EUG
UA,IAD,CVG,US,-77.45580292,38.94449997,US,-84.667801,39.048801,#fd68b3,IAD_CVG
UA,DEN,PHL,US,-104.672996521,39.861698150635,US,-75.24109649658203,39.87189865112305,#ffff00,DEN_PHL
UA,ORD,DAY,US,-87.9048,41.9786,US,-84.21939849853516,39.902400970458984,#ff0000,ORD_DAY
UA,ORD,FLL,US,-87.9048,41.9786,US,-80.152702,26.072599,#ff0000,ORD_FLL
UA,EWR,CVG,US,-74.168701171875,40.692501068115234,US,-84.667801,39.048801,#6cff7d,EWR_CVG
UA,IAH,CMH,US,-95.34140014648438,29.984399795532227,US,-82.891899,39.998001,#ffa500,IAH_CMH
UA,IAD,ROC,US,-77.45580292,38.94449997,US,-77.67240142822266,43.118900299072266,#fd68b3,IAD_ROC
UA,ORD,PWM,US,-87.9048,41.9786,US,-70.309303,43.646198,#ff0000,ORD_PWM
UA,SFO,BOI,US,-122.375,37.61899948120117,US,-116.223,43.5644,#426ae1,SFO_BOI
UA,DEN,MIA,US,-104.672996521,39.861698150635,US,-80.29060363769531,25.79319953918457,#ffff00,DEN_MIA
UA,DEN,IND,US,-104.672996521,39.861698150635,US,-86.294403,39.7173,#ffff00,DEN_IND
UA,IAH,OKC,US,-95.34140014648438,29.984399795532227,US,-97.60070037841797,35.39310073852539,#ffa500,IAH_OKC
UA,ORD,FAR,US,-87.9048,41.9786,US,-96.81580352783203,46.92070007324219,#ff0000,ORD_FAR
UA,SFO,OKC,US,-122.375,37.61899948120117,US,-97.60070037841797,35.39310073852539,#426ae1,SFO_OKC
UA,ORD,LNK,US,-87.9048,41.9786,US,-96.75920104980469,40.85100173950195,#ff0000,ORD_LNK
UA,EWR,ORD,US,-74.168701171875,40.692501068115234,US,-87.9048,41.9786,white,EWR_ORD
UA,ORD,EUG,US,-87.9048,41.9786,US,-123.21199798583984,44.12459945678711,#ff0000,ORD_EUG
UA,SFO,SBP,US,-122.375,37.61899948120117,US,-120.641998291,35.236801147499996,#426ae1,SFO_SBP
UA,LAX,OGG,US,-118.407997,33.942501,US,-156.429993,20.8986,#00ffff,LAX_OGG
UA,ORD,ALB,US,-87.9048,41.9786,US,-73.80169677734375,42.74829864501953,#ff0000,ORD_ALB
UA,IAH,PNS,US,-95.34140014648438,29.984399795532227,US,-87.1866,30.4734,#ffa500,IAH_PNS
UA,DEN,SDF,US,-104.672996521,39.861698150635,US,-85.736,38.1744,#ffff00,DEN_SDF
UA,DEN,CVG,US,-104.672996521,39.861698150635,US,-84.667801,39.048801,#ffff00,DEN_CVG
UA,IAD,GRR,US,-77.45580292,38.94449997,US,-85.52279663,42.88079834,#fd68b3,IAD_GRR
UA,DEN,MRY,US,-104.672996521,39.861698150635,US,-121.84300231933594,36.58700180053711,#ffff00,DEN_MRY
UA,EWR,IAD,US,-74.168701171875,40.692501068115234,US,-77.45580292,38.94449997,white,EWR_IAD
UA,EWR,TYS,US,-74.168701171875,40.692501068115234,US,-83.9940033,35.81100082,#6cff7d,EWR_TYS
UA,ORD,GSO,US,-87.9048,41.9786,US,-79.93730163574219,36.097801208496094,#ff0000,ORD_GSO
UA,DEN,JAX,US,-104.672996521,39.861698150635,US,-81.68789672851562,30.49410057067871,#ffff00,DEN_JAX
UA,SFO,RDM,US,-122.375,37.61899948120117,US,-121.1500015,44.2541008,#426ae1,SFO_RDM
UA,EWR,ORF,US,-74.168701171875,40.692501068115234,US,-76.20120239257812,36.89459991455078,#6cff7d,EWR_ORF
UA,LAX,SAN,US,-118.407997,33.942501,US,-117.190002441,32.7336006165,#00ffff,LAX_SAN
UA,DEN,TUL,US,-104.672996521,39.861698150635,US,-95.88809967041016,36.19839859008789,#ffff00,DEN_TUL
UA,IAH,GRR,US,-95.34140014648438,29.984399795532227,US,-85.52279663,42.88079834,#ffa500,IAH_GRR
UA,IAD,SEA,US,-77.45580292,38.94449997,US,-122.308998,47.449001,#fd68b3,IAD_SEA
UA,EWR,RSW,US,-74.168701171875,40.692501068115234,US,-81.75520324707031,26.53619956970215,#6cff7d,EWR_RSW
UA,DEN,SLC,US,-104.672996521,39.861698150635,US,-111.97799682617188,40.78839874267578,#ffff00,DEN_SLC
UA,SFO,ACV,US,-122.375,37.61899948120117,US,-124.109,40.978101,#426ae1,SFO_ACV
UA,DEN,MLI,US,-104.672996521,39.861698150635,US,-90.50749969482422,41.44850158691406,#ffff00,DEN_MLI
UA,DEN,ATW,US,-104.672996521,39.861698150635,US,-88.5190963745,44.258098602299995,#ffff00,DEN_ATW
UA,DEN,PUB,US,-104.672996521,39.861698150635,US,-104.49700164794922,38.289100646972656,#ffff00,DEN_PUB
UA,DEN,BNA,US,-104.672996521,39.861698150635,US,-86.6781997680664,36.1245002746582,#ffff00,DEN_BNA
UA,LAX,RDM,US,-118.407997,33.942501,US,-121.1500015,44.2541008,#00ffff,LAX_RDM
UA,EWR,ATL,US,-74.168701171875,40.692501068115234,US,-84.428101,33.6367,#6cff7d,EWR_ATL
UA,EWR,JAX,US,-74.168701171875,40.692501068115234,US,-81.68789672851562,30.49410057067871,#6cff7d,EWR_JAX
UA,IAD,ORD,US,-77.45580292,38.94449997,US,-87.9048,41.9786,white,IAD_ORD
UA,SFO,OGG,US,-122.375,37.61899948120117,US,-156.429993,20.8986,#426ae1,SFO_OGG
UA,IAH,ABQ,US,-95.34140014648438,29.984399795532227,US,-106.609001,35.040199,#ffa500,IAH_ABQ
UA,IAH,TYS,US,-95.34140014648438,29.984399795532227,US,-83.9940033,35.81100082,#ffa500,IAH_TYS
UA,IAH,GSP,US,-95.34140014648438,29.984399795532227,US,-82.2189025879,34.8956985474,#ffa500,IAH_GSP
UA,DEN,SEA,US,-104.672996521,39.861698150635,US,-122.308998,47.449001,#ffff00,DEN_SEA
UA,IAH,CRP,US,-95.34140014648438,29.984399795532227,US,-97.5011978149414,27.77039909362793,#ffa500,IAH_CRP
UA,DEN,HSV,US,-104.672996521,39.861698150635,US,-86.775100708008,34.637199401855,#ffff00,DEN_HSV
UA,SFO,TUS,US,-122.375,37.61899948120117,US,-110.938053,32.115004,#426ae1,SFO_TUS
UA,HNL,SFO,US,-157.924228,21.32062,US,-122.375,37.61899948120117,#426ae1,HNL_SFO
UA,ORD,LAS,US,-87.9048,41.9786,US,-115.1520004,36.08010101,#ff0000,ORD_LAS
UA,ORD,SLC,US,-87.9048,41.9786,US,-111.97799682617188,40.78839874267578,#ff0000,ORD_SLC
UA,LAX,BOS,US,-118.407997,33.942501,US,-71.00520325,42.36429977,#00ffff,LAX_BOS
UA,ORD,GRB,US,-87.9048,41.9786,US,-88.12960052490234,44.48509979248047,#ff0000,ORD_GRB
UA,IAD,TPA,US,-77.45580292,38.94449997,US,-82.533203125,27.975500106811523,#fd68b3,IAD_TPA
UA,LAX,BWI,US,-118.407997,33.942501,US,-76.668297,39.1754,#00ffff,LAX_BWI
UA,LAX,LIH,US,-118.407997,33.942501,US,-159.33900451660156,21.97599983215332,#00ffff,LAX_LIH
UA,ORD,SAT,US,-87.9048,41.9786,US,-98.469803,29.533701,#ff0000,ORD_SAT
UA,EWR,LAX,US,-74.168701171875,40.692501068115234,US,-118.407997,33.942501,white,EWR_LAX
UA,ORD,PNS,US,-87.9048,41.9786,US,-87.1866,30.4734,#ff0000,ORD_PNS
UA,IAD,PIT,US,-77.45580292,38.94449997,US,-80.23290253,40.49150085,#fd68b3,IAD_PIT
UA,ORD,SCE,US,-87.9048,41.9786,US,-77.84870147710001,40.8493003845,#ff0000,ORD_SCE
UA,SFO,GEG,US,-122.375,37.61899948120117,US,-117.53399658203125,47.61989974975586,#426ae1,SFO_GEG
UA,ORD,IND,US,-87.9048,41.9786,US,-86.294403,39.7173,#ff0000,ORD_IND
UA,DEN,HDN,US,-104.672996521,39.861698150635,US,-107.2180023,40.48120117,#ffff00,DEN_HDN
UA,IAD,SAN,US,-77.45580292,38.94449997,US,-117.190002441,32.7336006165,#fd68b3,IAD_SAN
UA,IAD,ROA,US,-77.45580292,38.94449997,US,-79.975403,37.3255,#fd68b3,IAD_ROA
UA,SFO,BWI,US,-122.375,37.61899948120117,US,-76.668297,39.1754,#426ae1,SFO_BWI
UA,DEN,COU,US,-104.672996521,39.861698150635,US,-92.219597,38.8181,#ffff00,DEN_COU
UA,DEN,LAX,US,-104.672996521,39.861698150635,US,-118.407997,33.942501,white,DEN_LAX
UA,IAH,LRD,US,-95.34140014648438,29.984399795532227,US,-99.46160125732422,27.543800354003906,#ffa500,IAH_LRD
UA,EWR,MSN,US,-74.168701171875,40.692501068115234,US,-89.3375015258789,43.13990020751953,#6cff7d,EWR_MSN
UA,ORD,CHS,US,-87.9048,41.9786,US,-80.04049683,32.89860153,#ff0000,ORD_CHS
UA,DEN,TPA,US,-104.672996521,39.861698150635,US,-82.533203125,27.975500106811523,#ffff00,DEN_TPA
UA,ORD,BUF,US,-87.9048,41.9786,US,-78.73220062,42.94049835,#ff0000,ORD_BUF
UA,EWR,GRR,US,-74.168701171875,40.692501068115234,US,-85.52279663,42.88079834,#6cff7d,EWR_GRR
UA,IAH,SDF,US,-95.34140014648438,29.984399795532227,US,-85.736,38.1744,#ffa500,IAH_SDF
UA,EWR,XNA,US,-74.168701171875,40.692501068115234,US,-94.306801,36.281898,#6cff7d,EWR_XNA
UA,ORD,FSD,US,-87.9048,41.9786,US,-96.741897583,43.582000732400004,#ff0000,ORD_FSD
UA,SFO,ONT,US,-122.375,37.61899948120117,US,-117.60099792480469,34.055999755859375,#426ae1,SFO_ONT
UA,IAH,SAV,US,-95.34140014648438,29.984399795532227,US,-81.20210266,32.12760162,#ffa500,IAH_SAV
UA,IAH,LIT,US,-95.34140014648438,29.984399795532227,US,-92.2242965698,34.729400634799994,#ffa500,IAH_LIT
UA,IAH,BOI,US,-95.34140014648438,29.984399795532227,US,-116.223,43.5644,#ffa500,IAH_BOI
UA,DEN,ASE,US,-104.672996521,39.861698150635,US,-106.8690033,39.22320175,#ffff00,DEN_ASE
UA,DEN,MFR,US,-104.672996521,39.861698150635,US,-122.87300109863281,42.37419891357422,#ffff00,DEN_MFR
UA,EWR,GSP,US,-74.168701171875,40.692501068115234,US,-82.2189025879,34.8956985474,#6cff7d,EWR_GSP
UA,DEN,ELP,US,-104.672996521,39.861698150635,US,-106.3779984,31.80719948,#ffff00,DEN_ELP
UA,ORD,SAN,US,-87.9048,41.9786,US,-117.190002441,32.7336006165,#ff0000,ORD_SAN
UA,DEN,SAF,US,-104.672996521,39.861698150635,US,-106.088996887,35.617099762,#ffff00,DEN_SAF
UA,HNL,LAX,US,-157.924228,21.32062,US,-118.407997,33.942501,#00ffff,HNL_LAX
UA,DEN,PDX,US,-104.672996521,39.861698150635,US,-122.5979996,45.58869934,#ffff00,DEN_PDX
UA,ORD,MKE,US,-87.9048,41.9786,US,-87.89659881591797,42.947200775146484,#ff0000,ORD_MKE
UA,IAH,AEX,US,-95.34140014648438,29.984399795532227,US,-92.54979705810547,31.32740020751953,#ffa500,IAH_AEX
UA,EWR,AUS,US,-74.168701171875,40.692501068115234,US,-97.6698989868164,30.194499969482422,#6cff7d,EWR_AUS
UA,CLE,DEN,US,-81.8498001099,41.4117012024,US,-104.672996521,39.861698150635,#ffff00,CLE_DEN
UA,EWR,BGR,US,-74.168701171875,40.692501068115234,US,-68.8281021118164,44.80739974975586,#6cff7d,EWR_BGR
UA,ORD,PVD,US,-87.9048,41.9786,US,-71.420403,41.732601,#ff0000,ORD_PVD
UA,ORD,SNA,US,-87.9048,41.9786,US,-117.8679962,33.67570114,#ff0000,ORD_SNA
UA,ORD,MLI,US,-87.9048,41.9786,US,-90.50749969482422,41.44850158691406,#ff0000,ORD_MLI
UA,DEN,LIT,US,-104.672996521,39.861698150635,US,-92.2242965698,34.729400634799994,#ffff00,DEN_LIT
UA,SFO,PHX,US,-122.375,37.61899948120117,US,-112.01200103759766,33.43429946899414,#426ae1,SFO_PHX
UA,ORD,OKC,US,-87.9048,41.9786,US,-97.60070037841797,35.39310073852539,#ff0000,ORD_OKC
UA,DEN,COD,US,-104.672996521,39.861698150635,US,-109.024002075,44.520198822,#ffff00,DEN_COD
UA,IAH,LGA,US,-95.34140014648438,29.984399795532227,US,-73.872597,40.777199,#ffa500,IAH_LGA
UA,IAH,LEX,US,-95.34140014648438,29.984399795532227,US,-84.60590362548828,38.0364990234375,#ffa500,IAH_LEX
UA,DEN,XWA,US,-104.672996521,39.861698150635,US,-103.748797,48.258387,#ffff00,DEN_XWA
UA,DEN,BIL,US,-104.672996521,39.861698150635,US,-108.54299926757812,45.807701110839844,#ffff00,DEN_BIL
UA,ORD,FAT,US,-87.9048,41.9786,US,-119.718002,36.776199,#ff0000,ORD_FAT
UA,LAX,ITO,US,-118.407997,33.942501,US,-155.04800415039062,19.721399307250977,#00ffff,LAX_ITO
UA,ORD,CMX,US,-87.9048,41.9786,US,-88.48909759521484,47.168399810791016,#ff0000,ORD_CMX
UA,DEN,EAR,US,-104.672996521,39.861698150635,US,-99.00679779,40.72700119,#ffff00,DEN_EAR
UA,DEN,DRO,US,-104.672996521,39.861698150635,US,-107.753997803,37.1515007019,#ffff00,DEN_DRO
UA,IAH,RNO,US,-95.34140014648438,29.984399795532227,US,-119.76799774169922,39.49909973144531,#ffa500,IAH_RNO
UA,DEN,SYR,US,-104.672996521,39.861698150635,US,-76.1063003540039,43.11119842529297,#ffff00,DEN_SYR
UA,DEN,STL,US,-104.672996521,39.861698150635,US,-90.370003,38.748697,#ffff00,DEN_STL
UA,DEN,KOA,US,-104.672996521,39.861698150635,US,-156.045603,19.738783,#ffff00,DEN_KOA
UA,DEN,MMH,US,-104.672996521,39.861698150635,US,-118.8379974,37.62409973,#ffff00,DEN_MMH
UA,DEN,STS,US,-104.672996521,39.861698150635,US,-122.8130035,38.50899887,#ffff00,DEN_STS
UA,ORD,GRR,US,-87.9048,41.9786,US,-85.52279663,42.88079834,#ff0000,ORD_GRR
UA,IAD,PDX,US,-77.45580292,38.94449997,US,-122.5979996,45.58869934,#fd68b3,IAD_PDX
UA,IAH,TUL,US,-95.34140014648438,29.984399795532227,US,-95.88809967041016,36.19839859008789,#ffa500,IAH_TUL
UA,ORD,BHM,US,-87.9048,41.9786,US,-86.75350189,33.56290054,#ff0000,ORD_BHM
UA,DEN,BFL,US,-104.672996521,39.861698150635,US,-119.0569992,35.43360138,#ffff00,DEN_BFL
UA,DEN,FLL,US,-104.672996521,39.861698150635,US,-80.152702,26.072599,#ffff00,DEN_FLL
UA,IAH,BNA,US,-95.34140014648438,29.984399795532227,US,-86.6781997680664,36.1245002746582,#ffa500,IAH_BNA
UA,DEN,HYS,US,-104.672996521,39.861698150635,US,-99.27320099,38.84220123,#ffff00,DEN_HYS
UA,IAH,ORD,US,-95.34140014648438,29.984399795532227,US,-87.9048,41.9786,white,IAH_ORD
UA,EWR,CHS,US,-74.168701171875,40.692501068115234,US,-80.04049683,32.89860153,#6cff7d,EWR_CHS
UA,IAH,RSW,US,-95.34140014648438,29.984399795532227,US,-81.75520324707031,26.53619956970215,#ffa500,IAH_RSW
UA,IAH,GPT,US,-95.34140014648438,29.984399795532227,US,-89.07009887695312,30.40730094909668,#ffa500,IAH_GPT
UA,SFO,BOS,US,-122.375,37.61899948120117,US,-71.00520325,42.36429977,#426ae1,SFO_BOS
UA,ORD,ROA,US,-87.9048,41.9786,US,-79.975403,37.3255,#ff0000,ORD_ROA
UA,DEN,BDL,US,-104.672996521,39.861698150635,US,-72.68319702149999,41.9388999939,#ffff00,DEN_BDL
UA,IAH,SJC,US,-95.34140014648438,29.984399795532227,US,-121.929001,37.362598,#ffa500,IAH_SJC
UA,DEN,HLN,US,-104.672996521,39.861698150635,US,-111.98300170898438,46.6068000793457,#ffff00,DEN_HLN
UA,IAD,TYS,US,-77.45580292,38.94449997,US,-83.9940033,35.81100082,#fd68b3,IAD_TYS
UA,SFO,IND,US,-122.375,37.61899948120117,US,-86.294403,39.7173,#426ae1,SFO_IND
UA,DEN,ICT,US,-104.672996521,39.861698150635,US,-97.433098,37.649899,#ffff00,DEN_ICT
UA,DEN,DFW,US,-104.672996521,39.861698150635,US,-97.038002,32.896801,#ffff00,DEN_DFW
