airline,A,B,country_A,lon_A,lat_A,country_B,lon_B,lat_B,color,AB
AA,CLT,ITH,US,-80.94309997558594,35.2140007019043,US,-76.4583969116211,42.49100112915039,#ff0000,CLT_ITH
AA,PHX,MAF,US,-112.01200103759766,33.43429946899414,US,-102.2020034790039,31.9424991607666,#426ae1,PHX_MAF
AA,DFW,AVL,US,-97.038002,32.896801,US,-82.541801,35.436199,#ffa500,DFW_AVL
AA,DFW,SDF,US,-97.038002,32.896801,US,-85.736,38.1744,#ffa500,DFW_SDF
AA,LAX,SFO,US,-118.407997,33.942501,US,-122.375,37.61899948120117,#00ffff,LAX_SFO
AA,DFW,ONT,US,-97.038002,32.896801,US,-117.60099792480469,34.055999755859375,#ffa500,DFW_ONT
AA,PHL,STL,US,-75.24109649658203,39.87189865112305,US,-90.370003,38.748697,#fd68b3,PHL_STL
AA,DFW,PIB,US,-97.038002,32.896801,US,-89.33709716796875,31.467100143432617,#ffa500,DFW_PIB
AA,PHX,SAF,US,-112.01200103759766,33.43429946899414,US,-106.088996887,35.617099762,#426ae1,PHX_SAF
AA,DCA,AGS,US,-77.037697,38.8521,US,-81.9645004272461,33.36989974975586,#6cff7d,DCA_AGS
AA,DFW,HOU,US,-97.038002,32.896801,US,-95.27890015,29.64539909,#ffa500,DFW_HOU
AA,ORD,MSP,US,-87.9048,41.9786,US,-93.221802,44.882,#ffff00,ORD_MSP
AA,ORD,SAN,US,-87.9048,41.9786,US,-117.190002441,32.7336006165,#ffff00,ORD_SAN
AA,DFW,SAT,US,-97.038002,32.896801,US,-98.469803,29.533701,#ffa500,DFW_SAT
AA,CLT,ILM,US,-80.94309997558594,35.2140007019043,US,-77.90260314941406,34.270599365234375,#ff0000,CLT_ILM
AA,DFW,DSM,US,-97.038002,32.896801,US,-93.66310119628906,41.534000396728516,#ffa500,DFW_DSM
AA,CLT,RSW,US,-80.94309997558594,35.2140007019043,US,-81.75520324707031,26.53619956970215,#ff0000,CLT_RSW
AA,MIA,AUS,US,-80.29060363769531,25.79319953918457,US,-97.6698989868164,30.194499969482422,#6cff7d,MIA_AUS
AA,CLT,BTR,US,-80.94309997558594,35.2140007019043,US,-91.149597,30.533199,#ff0000,CLT_BTR
AA,DCA,SRQ,US,-77.037697,38.8521,US,-82.55439758300781,27.39539909362793,#6cff7d,DCA_SRQ
AA,LAX,PHL,US,-118.407997,33.942501,US,-75.24109649658203,39.87189865112305,white,LAX_PHL
AA,CLT,MOB,US,-80.94309997558594,35.2140007019043,US,-88.242797851562,30.691200256348,#ff0000,CLT_MOB
AA,ORD,SYR,US,-87.9048,41.9786,US,-76.1063003540039,43.11119842529297,#ffff00,ORD_SYR
AA,PHL,CMH,US,-75.24109649658203,39.87189865112305,US,-82.891899,39.998001,#fd68b3,PHL_CMH
AA,CLT,ALB,US,-80.94309997558594,35.2140007019043,US,-73.80169677734375,42.74829864501953,#ff0000,CLT_ALB
AA,ORD,LSE,US,-87.9048,41.9786,US,-91.256699,43.879002,#ffff00,ORD_LSE
AA,MIA,RDU,US,-80.29060363769531,25.79319953918457,US,-78.7874984741211,35.877601623535156,#6cff7d,MIA_RDU
AA,PHX,FAT,US,-112.01200103759766,33.43429946899414,US,-119.718002,36.776199,#426ae1,PHX_FAT
AA,DFW,PHL,US,-97.038002,32.896801,US,-75.24109649658203,39.87189865112305,white,DFW_PHL
AA,PHL,CVG,US,-75.24109649658203,39.87189865112305,US,-84.667801,39.048801,#fd68b3,PHL_CVG
AA,LAX,HNL,US,-118.407997,33.942501,US,-157.924228,21.32062,#00ffff,LAX_HNL
AA,CLT,SGF,US,-80.94309997558594,35.2140007019043,US,-93.38860321,37.24570084,#ff0000,CLT_SGF
AA,CLT,SBY,US,-80.94309997558594,35.2140007019043,US,-75.51029968261719,38.34049987792969,#ff0000,CLT_SBY
AA,DFW,PIT,US,-97.038002,32.896801,US,-80.23290253,40.49150085,#ffa500,DFW_PIT
AA,DCA,PIT,US,-77.037697,38.8521,US,-80.23290253,40.49150085,#6cff7d,DCA_PIT
AA,PHX,OMA,US,-112.01200103759766,33.43429946899414,US,-95.894096,41.3032,#426ae1,PHX_OMA
AA,CLT,CRW,US,-80.94309997558594,35.2140007019043,US,-81.59320068359375,38.37310028076172,#ff0000,CLT_CRW
AA,DFW,SGU,US,-97.038002,32.896801,US,-113.510306,37.036389,#ffa500,DFW_SGU
AA,PHL,MDT,US,-75.24109649658203,39.87189865112305,US,-76.7633972168,40.1935005188,#fd68b3,PHL_MDT
AA,DFW,LBB,US,-97.038002,32.896801,US,-101.822998,33.663601,#ffa500,DFW_LBB
AA,LGA,CAE,US,-73.872597,40.777199,US,-81.11949920654297,33.93880081176758,#426ae1,LGA_CAE
AA,JFK,SAN,US,-73.7789,40.639801,US,-117.190002441,32.7336006165,gray,JFK_SAN
AA,DCA,ALB,US,-77.037697,38.8521,US,-73.80169677734375,42.74829864501953,#6cff7d,DCA_ALB
AA,DCA,TPA,US,-77.037697,38.8521,US,-82.533203125,27.975500106811523,#6cff7d,DCA_TPA
AA,PHL,XNA,US,-75.24109649658203,39.87189865112305,US,-94.306801,36.281898,#fd68b3,PHL_XNA
AA,ORD,TPA,US,-87.9048,41.9786,US,-82.533203125,27.975500106811523,#ffff00,ORD_TPA
AA,PHX,FLG,US,-112.01200103759766,33.43429946899414,US,-111.6709976,35.13850021,#426ae1,PHX_FLG
AA,CLT,PIT,US,-80.94309997558594,35.2140007019043,US,-80.23290253,40.49150085,#ff0000,CLT_PIT
AA,DFW,CMH,US,-97.038002,32.896801,US,-82.891899,39.998001,#ffa500,DFW_CMH
AA,DCA,MCI,US,-77.037697,38.8521,US,-94.713898,39.2976,#6cff7d,DCA_MCI
AA,ORD,EWR,US,-87.9048,41.9786,US,-74.168701171875,40.692501068115234,#ffff00,ORD_EWR
AA,DFW,MCI,US,-97.038002,32.896801,US,-94.713898,39.2976,#ffa500,DFW_MCI
AA,ORD,MEM,US,-87.9048,41.9786,US,-89.97669982910156,35.04240036010742,#ffff00,ORD_MEM
AA,LAX,FAT,US,-118.407997,33.942501,US,-119.718002,36.776199,#00ffff,LAX_FAT
AA,DFW,SNA,US,-97.038002,32.896801,US,-117.8679962,33.67570114,#ffa500,DFW_SNA
AA,LAX,MCO,US,-118.407997,33.942501,US,-81.30899810791016,28.429399490356445,#00ffff,LAX_MCO
AA,PHX,MCO,US,-112.01200103759766,33.43429946899414,US,-81.30899810791016,28.429399490356445,#426ae1,PHX_MCO
AA,CLT,CAE,US,-80.94309997558594,35.2140007019043,US,-81.11949920654297,33.93880081176758,#ff0000,CLT_CAE
AA,CLT,FLL,US,-80.94309997558594,35.2140007019043,US,-80.152702,26.072599,#ff0000,CLT_FLL
AA,DEN,DFW,US,-104.672996521,39.861698150635,US,-97.038002,32.896801,#ffa500,DEN_DFW
AA,BOS,JFK,US,-71.00520325,42.36429977,US,-73.7789,40.639801,gray,BOS_JFK
AA,ORD,DBQ,US,-87.9048,41.9786,US,-90.70950317,42.40200043,#ffff00,ORD_DBQ
AA,DFW,FSM,US,-97.038002,32.896801,US,-94.36740112304688,35.33660125732422,#ffa500,DFW_FSM
AA,PHL,MYR,US,-75.24109649658203,39.87189865112305,US,-78.9282989502,33.6796989441,#fd68b3,PHL_MYR
AA,JFK,RDU,US,-73.7789,40.639801,US,-78.7874984741211,35.877601623535156,gray,JFK_RDU
AA,DFW,TLH,US,-97.038002,32.896801,US,-84.35030364990234,30.396499633789062,#ffa500,DFW_TLH
AA,PHL,SYR,US,-75.24109649658203,39.87189865112305,US,-76.1063003540039,43.11119842529297,#fd68b3,PHL_SYR
AA,PHL,CLE,US,-75.24109649658203,39.87189865112305,US,-81.8498001099,41.4117012024,#fd68b3,PHL_CLE
AA,DCA,CHS,US,-77.037697,38.8521,US,-80.04049683,32.89860153,#6cff7d,DCA_CHS
AA,DFW,IAH,US,-97.038002,32.896801,US,-95.34140014648438,29.984399795532227,#ffa500,DFW_IAH
AA,CLT,CHO,US,-80.94309997558594,35.2140007019043,US,-78.4529037475586,38.13859939575195,#ff0000,CLT_CHO
AA,DFW,MCO,US,-97.038002,32.896801,US,-81.30899810791016,28.429399490356445,#ffa500,DFW_MCO
AA,DCA,SYR,US,-77.037697,38.8521,US,-76.1063003540039,43.11119842529297,#6cff7d,DCA_SYR
AA,MIA,ATL,US,-80.29060363769531,25.79319953918457,US,-84.428101,33.6367,#6cff7d,MIA_ATL
AA,PHL,BWI,US,-75.24109649658203,39.87189865112305,US,-76.668297,39.1754,#fd68b3,PHL_BWI
AA,CLT,LAX,US,-80.94309997558594,35.2140007019043,US,-118.407997,33.942501,white,CLT_LAX
AA,DCA,HPN,US,-77.037697,38.8521,US,-73.70760345458984,41.06700134277344,#6cff7d,DCA_HPN
AA,ORD,DAY,US,-87.9048,41.9786,US,-84.21939849853516,39.902400970458984,#ffff00,ORD_DAY
AA,DCA,LGA,US,-77.037697,38.8521,US,-73.872597,40.777199,white,DCA_LGA
AA,PHX,RDM,US,-112.01200103759766,33.43429946899414,US,-121.1500015,44.2541008,#426ae1,PHX_RDM
AA,ORD,TOL,US,-87.9048,41.9786,US,-83.80780029,41.58679962,#ffff00,ORD_TOL
AA,LGA,GSO,US,-73.872597,40.777199,US,-79.93730163574219,36.097801208496094,#426ae1,LGA_GSO
AA,PHL,ROA,US,-75.24109649658203,39.87189865112305,US,-79.975403,37.3255,#fd68b3,PHL_ROA
AA,LGA,ATL,US,-73.872597,40.777199,US,-84.428101,33.6367,#426ae1,LGA_ATL
AA,PHX,LIH,US,-112.01200103759766,33.43429946899414,US,-159.33900451660156,21.97599983215332,#426ae1,PHX_LIH
AA,PHL,CHA,US,-75.24109649658203,39.87189865112305,US,-85.20379638671875,35.035301208496094,#fd68b3,PHL_CHA
AA,DFW,PIA,US,-97.038002,32.896801,US,-89.6932983398,40.664199829100006,#ffa500,DFW_PIA
AA,DFW,PBI,US,-97.038002,32.896801,US,-80.09559631347656,26.68320083618164,#ffa500,DFW_PBI
AA,ORD,MDT,US,-87.9048,41.9786,US,-76.7633972168,40.1935005188,#ffff00,ORD_MDT
AA,PHL,IPT,US,-75.24109649658203,39.87189865112305,US,-76.92109680175781,41.241798400878906,#fd68b3,PHL_IPT
AA,DFW,XNA,US,-97.038002,32.896801,US,-94.306801,36.281898,#ffa500,DFW_XNA
AA,DFW,CLE,US,-97.038002,32.896801,US,-81.8498001099,41.4117012024,#ffa500,DFW_CLE
AA,JFK,SAT,US,-73.7789,40.639801,US,-98.469803,29.533701,gray,JFK_SAT
AA,CLT,FAY,US,-80.94309997558594,35.2140007019043,US,-78.88030242919922,34.9911994934082,#ff0000,CLT_FAY
AA,DCA,RDU,US,-77.037697,38.8521,US,-78.7874984741211,35.877601623535156,#6cff7d,DCA_RDU
AA,ORD,CLE,US,-87.9048,41.9786,US,-81.8498001099,41.4117012024,#ffff00,ORD_CLE
AA,ORD,AVP,US,-87.9048,41.9786,US,-75.72339630130001,41.338500976599995,#ffff00,ORD_AVP
AA,JFK,MIA,US,-73.7789,40.639801,US,-80.29060363769531,25.79319953918457,#6cff7d,JFK_MIA
AA,MIA,CVG,US,-80.29060363769531,25.79319953918457,US,-84.667801,39.048801,#6cff7d,MIA_CVG
AA,CLT,LYH,US,-80.94309997558594,35.2140007019043,US,-79.20040130615234,37.326698303222656,#ff0000,CLT_LYH
AA,DFW,CRP,US,-97.038002,32.896801,US,-97.5011978149414,27.77039909362793,#ffa500,DFW_CRP
AA,DFW,RAP,US,-97.038002,32.896801,US,-103.05699920654297,44.0452995300293,#ffa500,DFW_RAP
AA,DFW,TPA,US,-97.038002,32.896801,US,-82.533203125,27.975500106811523,#ffa500,DFW_TPA
AA,CLT,BTV,US,-80.94309997558594,35.2140007019043,US,-73.15329742429999,44.471900939899996,#ff0000,CLT_BTV
AA,ORD,HSV,US,-87.9048,41.9786,US,-86.775100708008,34.637199401855,#ffff00,ORD_HSV
AA,PHX,GJT,US,-112.01200103759766,33.43429946899414,US,-108.527000427,39.1223983765,#426ae1,PHX_GJT
AA,ORD,CHO,US,-87.9048,41.9786,US,-78.4529037475586,38.13859939575195,#ffff00,ORD_CHO
AA,CLT,TRI,US,-80.94309997558594,35.2140007019043,US,-82.407401,36.475201,#ff0000,CLT_TRI
AA,DCA,ILM,US,-77.037697,38.8521,US,-77.90260314941406,34.270599365234375,#6cff7d,DCA_ILM
AA,PHL,ALB,US,-75.24109649658203,39.87189865112305,US,-73.80169677734375,42.74829864501953,#fd68b3,PHL_ALB
AA,PHX,RAP,US,-112.01200103759766,33.43429946899414,US,-103.05699920654297,44.0452995300293,#426ae1,PHX_RAP
AA,PHX,GEG,US,-112.01200103759766,33.43429946899414,US,-117.53399658203125,47.61989974975586,#426ae1,PHX_GEG
AA,LAX,OGG,US,-118.407997,33.942501,US,-156.429993,20.8986,#00ffff,LAX_OGG
AA,DCA,BUF,US,-77.037697,38.8521,US,-78.73220062,42.94049835,#6cff7d,DCA_BUF
AA,DFW,SAV,US,-97.038002,32.896801,US,-81.20210266,32.12760162,#ffa500,DFW_SAV
AA,CLT,DAB,US,-80.94309997558594,35.2140007019043,US,-81.058098,29.179899,#ff0000,CLT_DAB
AA,CLT,PIA,US,-80.94309997558594,35.2140007019043,US,-89.6932983398,40.664199829100006,#ff0000,CLT_PIA
AA,ORD,GRR,US,-87.9048,41.9786,US,-85.52279663,42.88079834,#ffff00,ORD_GRR
AA,CLT,GNV,US,-80.94309997558594,35.2140007019043,US,-82.2717971802,29.6900997162,#ff0000,CLT_GNV
AA,ORD,DLH,US,-87.9048,41.9786,US,-92.19360351559999,46.8420982361,#ffff00,ORD_DLH
AA,CLT,CMH,US,-80.94309997558594,35.2140007019043,US,-82.891899,39.998001,#ff0000,CLT_CMH
AA,PHL,MSN,US,-75.24109649658203,39.87189865112305,US,-89.3375015258789,43.13990020751953,#fd68b3,PHL_MSN
AA,LGA,TYS,US,-73.872597,40.777199,US,-83.9940033,35.81100082,#426ae1,LGA_TYS
AA,DFW,COU,US,-97.038002,32.896801,US,-92.219597,38.8181,#ffa500,DFW_COU
AA,MIA,GSO,US,-80.29060363769531,25.79319953918457,US,-79.93730163574219,36.097801208496094,#6cff7d,MIA_GSO
AA,DCA,LAN,US,-77.037697,38.8521,US,-84.58740234375,42.77870178222656,#6cff7d,DCA_LAN
AA,ORD,CMI,US,-87.9048,41.9786,US,-88.27809906,40.03919983,#ffff00,ORD_CMI
AA,CLT,LEX,US,-80.94309997558594,35.2140007019043,US,-84.60590362548828,38.0364990234375,#ff0000,CLT_LEX
AA,PHX,PSP,US,-112.01200103759766,33.43429946899414,US,-116.50700378417969,33.8297004699707,#426ae1,PHX_PSP
AA,CLT,SEA,US,-80.94309997558594,35.2140007019043,US,-122.308998,47.449001,#ff0000,CLT_SEA
AA,ORD,PBI,US,-87.9048,41.9786,US,-80.09559631347656,26.68320083618164,#ffff00,ORD_PBI
AA,ORD,ABE,US,-87.9048,41.9786,US,-75.44080352783203,40.652099609375,#ffff00,ORD_ABE
AA,DFW,VPS,US,-97.038002,32.896801,US,-86.525398,30.4832,#ffa500,DFW_VPS
AA,DFW,JLN,US,-97.038002,32.896801,US,-94.49829864501953,37.151798248291016,#ffa500,DFW_JLN
AA,ORD,BNA,US,-87.9048,41.9786,US,-86.6781997680664,36.1245002746582,#ffff00,ORD_BNA
AA,ORD,AZO,US,-87.9048,41.9786,US,-85.5521011352539,42.234901428222656,#ffff00,ORD_AZO
AA,LAX,EUG,US,-118.407997,33.942501,US,-123.21199798583984,44.12459945678711,#00ffff,LAX_EUG
AA,ORD,ABQ,US,-87.9048,41.9786,US,-106.609001,35.040199,#ffff00,ORD_ABQ
AA,PHX,KOA,US,-112.01200103759766,33.43429946899414,US,-156.045603,19.738783,#426ae1,PHX_KOA
AA,BOS,MIA,US,-71.00520325,42.36429977,US,-80.29060363769531,25.79319953918457,#6cff7d,BOS_MIA
AA,ORD,FLL,US,-87.9048,41.9786,US,-80.152702,26.072599,#ffff00,ORD_FLL
AA,DFW,LAW,US,-97.038002,32.896801,US,-98.4166030884,34.5676994324,#ffa500,DFW_LAW
AA,DFW,SBA,US,-97.038002,32.896801,US,-119.8399963,34.42620087,#ffa500,DFW_SBA
AA,DFW,AEX,US,-97.038002,32.896801,US,-92.54979705810547,31.32740020751953,#ffa500,DFW_AEX
AA,MIA,EWR,US,-80.29060363769531,25.79319953918457,US,-74.168701171875,40.692501068115234,#6cff7d,MIA_EWR
AA,DFW,SAF,US,-97.038002,32.896801,US,-106.088996887,35.617099762,#ffa500,DFW_SAF
AA,LGA,BNA,US,-73.872597,40.777199,US,-86.6781997680664,36.1245002746582,#426ae1,LGA_BNA
AA,ORD,PHX,US,-87.9048,41.9786,US,-112.01200103759766,33.43429946899414,white,ORD_PHX
AA,CLT,PBI,US,-80.94309997558594,35.2140007019043,US,-80.09559631347656,26.68320083618164,#ff0000,CLT_PBI
AA,CLT,MSP,US,-80.94309997558594,35.2140007019043,US,-93.221802,44.882,#ff0000,CLT_MSP
AA,DFW,ELP,US,-97.038002,32.896801,US,-106.3779984,31.80719948,#ffa500,DFW_ELP
AA,DFW,CAE,US,-97.038002,32.896801,US,-81.11949920654297,33.93880081176758,#ffa500,DFW_CAE
AA,MIA,SAV,US,-80.29060363769531,25.79319953918457,US,-81.20210266,32.12760162,#6cff7d,MIA_SAV
AA,DFW,JAN,US,-97.038002,32.896801,US,-90.0758972168,32.3111991882,#ffa500,DFW_JAN
AA,DCA,GSO,US,-77.037697,38.8521,US,-79.93730163574219,36.097801208496094,#6cff7d,DCA_GSO
AA,CLT,SDF,US,-80.94309997558594,35.2140007019043,US,-85.736,38.1744,#ff0000,CLT_SDF
AA,CLT,PVD,US,-80.94309997558594,35.2140007019043,US,-71.420403,41.732601,#ff0000,CLT_PVD
AA,ORD,IND,US,-87.9048,41.9786,US,-86.294403,39.7173,#ffff00,ORD_IND
AA,PHX,MSP,US,-112.01200103759766,33.43429946899414,US,-93.221802,44.882,#426ae1,PHX_MSP
AA,PHX,YUM,US,-112.01200103759766,33.43429946899414,US,-114.6060028,32.65660095,#426ae1,PHX_YUM
AA,PHL,DTW,US,-75.24109649658203,39.87189865112305,US,-83.35340118408203,42.212398529052734,#fd68b3,PHL_DTW
AA,PHX,EUG,US,-112.01200103759766,33.43429946899414,US,-123.21199798583984,44.12459945678711,#426ae1,PHX_EUG
AA,DFW,GSO,US,-97.038002,32.896801,US,-79.93730163574219,36.097801208496094,#ffa500,DFW_GSO
AA,PHX,SMF,US,-112.01200103759766,33.43429946899414,US,-121.59100341796875,38.69540023803711,#426ae1,PHX_SMF
AA,ORD,CID,US,-87.9048,41.9786,US,-91.71080017089844,41.884700775146484,#ffff00,ORD_CID
AA,CLT,PHX,US,-80.94309997558594,35.2140007019043,US,-112.01200103759766,33.43429946899414,white,CLT_PHX
AA,ORD,ALB,US,-87.9048,41.9786,US,-73.80169677734375,42.74829864501953,#ffff00,ORD_ALB
AA,CLT,MDT,US,-80.94309997558594,35.2140007019043,US,-76.7633972168,40.1935005188,#ff0000,CLT_MDT
AA,DCA,TLH,US,-77.037697,38.8521,US,-84.35030364990234,30.396499633789062,#6cff7d,DCA_TLH
AA,CLT,EWN,US,-80.94309997558594,35.2140007019043,US,-77.04290008539999,35.0730018616,#ff0000,CLT_EWN
AA,LGA,ORD,US,-73.872597,40.777199,US,-87.9048,41.9786,white,LGA_ORD
AA,DFW,JFK,US,-97.038002,32.896801,US,-73.7789,40.639801,#ffa500,DFW_JFK
AA,ORD,MKE,US,-87.9048,41.9786,US,-87.89659881591797,42.947200775146484,#ffff00,ORD_MKE
AA,MIA,MSY,US,-80.29060363769531,25.79319953918457,US,-90.25800323486328,29.99340057373047,#6cff7d,MIA_MSY
AA,PHL,PNS,US,-75.24109649658203,39.87189865112305,US,-87.1866,30.4734,#fd68b3,PHL_PNS
AA,PHX,ATL,US,-112.01200103759766,33.43429946899414,US,-84.428101,33.6367,#426ae1,PHX_ATL
AA,DFW,CLL,US,-97.038002,32.896801,US,-96.36380005,30.58860016,#ffa500,DFW_CLL
AA,DEN,LAX,US,-104.672996521,39.861698150635,US,-118.407997,33.942501,#00ffff,DEN_LAX
AA,ORD,PDX,US,-87.9048,41.9786,US,-122.5979996,45.58869934,#ffff00,ORD_PDX
AA,LAX,XNA,US,-118.407997,33.942501,US,-94.306801,36.281898,#00ffff,LAX_XNA
AA,CLT,ECP,US,-80.94309997558594,35.2140007019043,US,-85.795414,30.357106,#ff0000,CLT_ECP
AA,MIA,PHL,US,-80.29060363769531,25.79319953918457,US,-75.24109649658203,39.87189865112305,white,MIA_PHL
AA,MIA,STL,US,-80.29060363769531,25.79319953918457,US,-90.370003,38.748697,#6cff7d,MIA_STL
AA,CLT,FLO,US,-80.94309997558594,35.2140007019043,US,-79.7238998413086,34.18539810180664,#ff0000,CLT_FLO
AA,LAX,OMA,US,-118.407997,33.942501,US,-95.894096,41.3032,#00ffff,LAX_OMA
AA,PHL,RIC,US,-75.24109649658203,39.87189865112305,US,-77.3197021484375,37.50519943237305,#fd68b3,PHL_RIC
AA,PHL,BTV,US,-75.24109649658203,39.87189865112305,US,-73.15329742429999,44.471900939899996,#fd68b3,PHL_BTV
AA,LAX,MSY,US,-118.407997,33.942501,US,-90.25800323486328,29.99340057373047,#00ffff,LAX_MSY
